"organism";"seq";"address"
"Methanococcus aeolicus";"KF952464.1";"https://www.ncbi.nlm.nih.gov/nuccore/KF952464.1"
"Methanococcus aeolicus";"KF952463.1";"https://www.ncbi.nlm.nih.gov/nuccore/KF952463.1"
"Methanococcus aeolicus";"KF952462.1";"https://www.ncbi.nlm.nih.gov/nuccore/KF952462.1"
"Methanococcus aeolicus";"CP000743.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP000743.1"
"Methanococcus aeolicus";"HW268252.1";"https://www.ncbi.nlm.nih.gov/nuccore/HW268252.1"
"Methanococcus aeolicus";"HV962385.1";"https://www.ncbi.nlm.nih.gov/nuccore/HV962385.1"
"Methanococcus aeolicus";"HV962384.1";"https://www.ncbi.nlm.nih.gov/nuccore/HV962384.1"
"Methanococcus aeolicus";"HV962345.1";"https://www.ncbi.nlm.nih.gov/nuccore/HV962345.1"
"Methanococcus maripaludis";"LF710049.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF710049.1"
"Methanococcus maripaludis";"JQ346753.1";"https://www.ncbi.nlm.nih.gov/nuccore/JQ346753.1"
"Methanococcus maripaludis";"U47023.1";"https://www.ncbi.nlm.nih.gov/nuccore/U47023.1"
"Methanococcus maripaludis";"AF295044.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF295044.1"
"Methanococcus maripaludis";"AF230199.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF230199.1"
"Methanococcus maripaludis";"AF147208.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF147208.1"
"Methanococcus maripaludis";"AF146566.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF146566.1"
"Methanococcus maripaludis";"AF146565.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF146565.1"
"Methanococcus maripaludis";"AF146564.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF146564.1"
"Methanococcus maripaludis";"AF146563.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF146563.1"
"Methanococcus maripaludis";"AF146562.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF146562.1"
"Methanococcus maripaludis";"AF118061.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF118061.1"
"Methanococcus maripaludis";"AF118060.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF118060.1"
"Methanococcus maripaludis";"AF090204.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF090204.1"
"Methanococcus maripaludis";"AY150167.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY150167.1"
"Methanococcus maripaludis";"AF034788.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF034788.1"
"Methanococcus maripaludis";"AF034787.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF034787.1"
"Methanococcus maripaludis";"AF029842.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF029842.1"
"Methanococcus maripaludis";"CP000610.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP000610.1"
"Methanococcus maripaludis";"4Z7L_I";"https://www.ncbi.nlm.nih.gov/nuccore/4Z7L_I"
"Methanococcus vannielii";"AY221830.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY221830.1"
"Methanococcus vannielii";"AF090203.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF090203.1"
"Methanococcus vannielii";"NC_009634.1";"https://www.ncbi.nlm.nih.gov/nuccore/NC_009634.1"
"Methanococcus vannielii";"HG986131.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG986131.1"
"Methanococcus vannielii";"HG986130.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG986130.1"
"Methanococcus vannielii";"HG986129.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG986129.1"
"Methanococcus vannielii";"HG986128.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG986128.1"
"Methanococcus vannielii";"HG986127.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG986127.1"
"Methanococcus vannielii";"HG986126.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG986126.1"
"Methanococcus vannielii";"HG986125.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG986125.1"
"Methanococcus vannielii";"HG986124.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG986124.1"
"Methanococcus vannielii";"HG986123.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG986123.1"
"Methanococcus vannielii";"HG986122.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG986122.1"
"Methanococcus vannielii";"HG986121.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG986121.1"
"Methanococcus vannielii";"HG986120.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG986120.1"
"Methanococcus vannielii";"HG986119.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG986119.1"
"Methanococcus vannielii";"HG986118.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG986118.1"
"Methanococcus vannielii";"HG986117.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG986117.1"
"Methanococcus vannielii";"HG986116.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG986116.1"
"Methanococcus vannielii";"HG986115.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG986115.1"
"Methanococcus voltae";"EU751623.1";"https://www.ncbi.nlm.nih.gov/nuccore/EU751623.1"
"Methanococcus voltae";"AF139164.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF139164.1"
"Methanococcus voltae";"AF090200.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF090200.1"
"Methanococcus voltae";"M35130.1";"https://www.ncbi.nlm.nih.gov/nuccore/M35130.1"
"Methanococcus voltae";"M31474.1";"https://www.ncbi.nlm.nih.gov/nuccore/M31474.1"
"Methanococcus voltae";"AF348160.3";"https://www.ncbi.nlm.nih.gov/nuccore/AF348160.3"
"Methanococcus voltae";"NC_014222.1";"https://www.ncbi.nlm.nih.gov/nuccore/NC_014222.1"
"Methanococcus voltae";"HG323558.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG323558.1"
"Methanococcus voltae";"HG323557.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG323557.1"
"Methanococcus voltae";"NR_104985.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_104985.1"
"Methanococcus voltae";"NR_076757.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_076757.1"
"Methanococcus voltae";"NR_075764.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_075764.1"
"Methanococcus voltae";"CP002057.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP002057.1"
"Methanococcus voltae";"KC139248.1";"https://www.ncbi.nlm.nih.gov/nuccore/KC139248.1"
"Methanococcus voltae";"DQ372942.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ372942.1"
"Methanococcus voltae";"HH772058.1";"https://www.ncbi.nlm.nih.gov/nuccore/HH772058.1"
"Methanococcus voltae";"HC958733.1";"https://www.ncbi.nlm.nih.gov/nuccore/HC958733.1"
"Methanococcus voltae";"AY458616.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY458616.1"
"Methanococcus voltae";"AY458615.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY458615.1"
"Methanococcus voltae";"U39879.1";"https://www.ncbi.nlm.nih.gov/nuccore/U39879.1"
"Methanocorpusculum aggregans";"AF414034.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF414034.1"
"Methanocorpusculum aggregans";"NR_117749.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_117749.1"
"Methanocorpusculum aggregans";"HG794418.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG794418.1"
"Methanocorpusculum bavaricum";"AF414049.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF414049.1"
"Methanocorpusculum bavaricum";"NZ_AUMX00000000.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AUMX00000000.1"
"Methanocorpusculum bavaricum";"NZ_KE387273.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_KE387273.1"
"Methanocorpusculum bavaricum";"NZ_KE387272.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_KE387272.1"
"Methanocorpusculum bavaricum";"NZ_KE387271.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_KE387271.1"
"Methanocorpusculum bavaricum";"NZ_KE387270.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_KE387270.1"
"Methanocorpusculum bavaricum";"NZ_KE387269.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_KE387269.1"
"Methanocorpusculum bavaricum";"NZ_KE387268.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_KE387268.1"
"Methanocorpusculum bavaricum";"NZ_AUMX01000033.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AUMX01000033.1"
"Methanocorpusculum bavaricum";"NZ_AUMX01000032.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AUMX01000032.1"
"Methanocorpusculum bavaricum";"NZ_AUMX01000031.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AUMX01000031.1"
"Methanocorpusculum bavaricum";"NZ_AUMX01000030.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AUMX01000030.1"
"Methanocorpusculum bavaricum";"NZ_AUMX01000029.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AUMX01000029.1"
"Methanocorpusculum bavaricum";"NZ_AUMX01000028.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AUMX01000028.1"
"Methanocorpusculum bavaricum";"NZ_AUMX01000027.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AUMX01000027.1"
"Methanocorpusculum bavaricum";"NZ_AUMX01000026.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AUMX01000026.1"
"Methanocorpusculum bavaricum";"NZ_AUMX01000025.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AUMX01000025.1"
"Methanocorpusculum bavaricum";"NZ_AUMX01000024.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AUMX01000024.1"
"Methanocorpusculum bavaricum";"NZ_AUMX01000021.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AUMX01000021.1"
"Methanocorpusculum bavaricum";"NZ_AUMX01000020.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AUMX01000020.1"
"Methanocorpusculum labreanum";"AY260441.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY260441.1"
"Methanocorpusculum labreanum";"NC_008942.1";"https://www.ncbi.nlm.nih.gov/nuccore/NC_008942.1"
"Methanocorpusculum labreanum";"HG985716.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985716.1"
"Methanocorpusculum labreanum";"HG985715.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985715.1"
"Methanocorpusculum labreanum";"HG985714.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985714.1"
"Methanocorpusculum labreanum";"HG985713.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985713.1"
"Methanocorpusculum labreanum";"HG985712.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985712.1"
"Methanocorpusculum labreanum";"HG985711.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985711.1"
"Methanocorpusculum labreanum";"HG985710.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985710.1"
"Methanocorpusculum labreanum";"HG985709.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985709.1"
"Methanocorpusculum labreanum";"HG985708.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985708.1"
"Methanocorpusculum labreanum";"HG985707.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985707.1"
"Methanocorpusculum labreanum";"HG985706.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985706.1"
"Methanocorpusculum labreanum";"HG985705.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985705.1"
"Methanocorpusculum labreanum";"HG985704.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985704.1"
"Methanocorpusculum labreanum";"HG985703.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985703.1"
"Methanocorpusculum labreanum";"HG985702.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985702.1"
"Methanocorpusculum labreanum";"HG985701.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985701.1"
"Methanocorpusculum labreanum";"HG985700.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985700.1"
"Methanocorpusculum labreanum";"HG985699.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG985699.1"
"Methanocorpusculum parvum";"AF414045.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF414045.1"
"Methanocorpusculum parvum";"AY260445.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY260445.1"
"Methanocorpusculum parvum";"AY260444.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY260444.1"
"Methanocorpusculum parvum";"NR_115182.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_115182.1"
"Methanocorpusculum parvum";"NR_044728.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_044728.1"
"Methanocorpusculum parvum";"M59147.1";"https://www.ncbi.nlm.nih.gov/nuccore/M59147.1"
"Methanocorpusculum parvum";"AY057068.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY057068.1"
"Methanocorpusculum parvum";"AY260435.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY260435.1"
"Methanocorpusculum parvum";"GQ245979.1";"https://www.ncbi.nlm.nih.gov/nuccore/GQ245979.1"
"Methanocorpusculum sinense";"NR_117149.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_117149.1"
"Methanocorpusculum sinense";"NR_117148.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_117148.1"
"Methanocorpusculum sinense";"NR_104804.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_104804.1"
"Methanocorpusculum sinense";"AF095268.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF095268.1"
"Methanocorpusculum sinense";"FR749949.1";"https://www.ncbi.nlm.nih.gov/nuccore/FR749949.1"
"Methanocorpusculum sinense";"FR749948.1";"https://www.ncbi.nlm.nih.gov/nuccore/FR749948.1"
"Methanocorpusculum sinense";"FR749947.1";"https://www.ncbi.nlm.nih.gov/nuccore/FR749947.1"
"Methanoculleus bourgensis";"NZ_LT549891.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LT549891.1"
"Methanoculleus bourgensis";"AF414036.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF414036.1"
"Methanoculleus bourgensis";"LT549891.1";"https://www.ncbi.nlm.nih.gov/nuccore/LT549891.1"
"Methanoculleus bourgensis";"LP129971.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP129971.1"
"Methanoculleus bourgensis";"LP129044.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP129044.1"
"Methanoculleus bourgensis";"LP128188.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP128188.1"
"Methanoculleus bourgensis";"LP126824.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP126824.1"
"Methanoculleus bourgensis";"LP125735.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP125735.1"
"Methanoculleus bourgensis";"LP124566.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP124566.1"
"Methanoculleus bourgensis";"KJ708790.1";"https://www.ncbi.nlm.nih.gov/nuccore/KJ708790.1"
"Methanoculleus bourgensis";"KJ708789.1";"https://www.ncbi.nlm.nih.gov/nuccore/KJ708789.1"
"Methanoculleus bourgensis";"KJ708788.1";"https://www.ncbi.nlm.nih.gov/nuccore/KJ708788.1"
"Methanoculleus bourgensis";"KJ708787.1";"https://www.ncbi.nlm.nih.gov/nuccore/KJ708787.1"
"Methanoculleus bourgensis";"NC_018227.2";"https://www.ncbi.nlm.nih.gov/nuccore/NC_018227.2"
"Methanoculleus bourgensis";"HE964772.2";"https://www.ncbi.nlm.nih.gov/nuccore/HE964772.2"
"Methanoculleus bourgensis";"NR_114489.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_114489.1"
"Methanoculleus bourgensis";"NR_042786.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_042786.1"
"Methanoculleus bourgensis";"JN413087.1";"https://www.ncbi.nlm.nih.gov/nuccore/JN413087.1"
"Methanoculleus bourgensis";"KF773774.1";"https://www.ncbi.nlm.nih.gov/nuccore/KF773774.1"
"Methanoculleus bourgensis";"JX943602.1";"https://www.ncbi.nlm.nih.gov/nuccore/JX943602.1"
"Methanoculleus chikugoensis";"NZ_FMID00000000.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FMID00000000.1"
"Methanoculleus chikugoensis";"NZ_FMID01000070.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FMID01000070.1"
"Methanoculleus chikugoensis";"NZ_FMID01000069.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FMID01000069.1"
"Methanoculleus chikugoensis";"NZ_FMID01000068.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FMID01000068.1"
"Methanoculleus chikugoensis";"NZ_FMID01000067.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FMID01000067.1"
"Methanoculleus chikugoensis";"NZ_FMID01000066.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FMID01000066.1"
"Methanoculleus chikugoensis";"NZ_FMID01000065.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FMID01000065.1"
"Methanoculleus chikugoensis";"NZ_FMID01000064.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FMID01000064.1"
"Methanoculleus chikugoensis";"NZ_FMID01000063.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FMID01000063.1"
"Methanoculleus chikugoensis";"NZ_FMID01000062.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FMID01000062.1"
"Methanoculleus chikugoensis";"NZ_FMID01000061.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FMID01000061.1"
"Methanoculleus chikugoensis";"NZ_FMID01000060.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FMID01000060.1"
"Methanoculleus chikugoensis";"NZ_FMID01000059.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FMID01000059.1"
"Methanoculleus chikugoensis";"NZ_FMID01000058.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FMID01000058.1"
"Methanoculleus chikugoensis";"NZ_FMID01000057.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FMID01000057.1"
"Methanoculleus chikugoensis";"NZ_FMID01000056.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FMID01000056.1"
"Methanoculleus chikugoensis";"NZ_FMID01000055.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FMID01000055.1"
"Methanoculleus chikugoensis";"NZ_FMID01000054.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FMID01000054.1"
"Methanoculleus chikugoensis";"NZ_FMID01000053.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FMID01000053.1"
"Methanoculleus chikugoensis";"NZ_FMID01000052.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FMID01000052.1"
"Methanoculleus horonobensis";"NZ_BCNY00000000.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_BCNY00000000.1"
"Methanoculleus horonobensis";"NZ_BCNY01000015.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_BCNY01000015.1"
"Methanoculleus horonobensis";"NZ_BCNY01000014.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_BCNY01000014.1"
"Methanoculleus horonobensis";"NZ_BCNY01000013.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_BCNY01000013.1"
"Methanoculleus horonobensis";"NZ_BCNY01000012.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_BCNY01000012.1"
"Methanoculleus horonobensis";"NZ_BCNY01000011.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_BCNY01000011.1"
"Methanoculleus horonobensis";"NZ_BCNY01000010.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_BCNY01000010.1"
"Methanoculleus horonobensis";"NZ_BCNY01000009.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_BCNY01000009.1"
"Methanoculleus horonobensis";"NZ_BCNY01000008.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_BCNY01000008.1"
"Methanoculleus horonobensis";"NZ_BCNY01000007.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_BCNY01000007.1"
"Methanoculleus horonobensis";"NZ_BCNY01000006.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_BCNY01000006.1"
"Methanoculleus horonobensis";"NZ_BCNY01000005.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_BCNY01000005.1"
"Methanoculleus horonobensis";"NZ_BCNY01000004.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_BCNY01000004.1"
"Methanoculleus horonobensis";"NZ_BCNY01000003.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_BCNY01000003.1"
"Methanoculleus horonobensis";"NZ_BCNY01000002.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_BCNY01000002.1"
"Methanoculleus horonobensis";"NZ_BCNY01000001.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_BCNY01000001.1"
"Methanoculleus horonobensis";"BCNY01000001.1";"https://www.ncbi.nlm.nih.gov/nuccore/BCNY01000001.1"
"Methanoculleus horonobensis";"BCNY01000002.1";"https://www.ncbi.nlm.nih.gov/nuccore/BCNY01000002.1"
"Methanoculleus horonobensis";"BCNY01000003.1";"https://www.ncbi.nlm.nih.gov/nuccore/BCNY01000003.1"
"Methanoculleus horonobensis";"BCNY01000004.1";"https://www.ncbi.nlm.nih.gov/nuccore/BCNY01000004.1"
"Methanoculleus hydrogenitrophicus";"NR_116881.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_116881.1"
"Methanoculleus hydrogenitrophicus";"FJ977567.1";"https://www.ncbi.nlm.nih.gov/nuccore/FJ977567.1"
"Methanoculleus marisnigri";"LGHE00000000.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHE00000000.1"
"Methanoculleus marisnigri";"LGHE01000001.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHE01000001.1"
"Methanoculleus marisnigri";"LGHE01000002.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHE01000002.1"
"Methanoculleus marisnigri";"LGHE01000003.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHE01000003.1"
"Methanoculleus marisnigri";"LGHE01000004.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHE01000004.1"
"Methanoculleus marisnigri";"LGHE01000005.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHE01000005.1"
"Methanoculleus marisnigri";"LGHE01000006.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHE01000006.1"
"Methanoculleus marisnigri";"LGHE01000007.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHE01000007.1"
"Methanoculleus marisnigri";"LGHE01000008.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHE01000008.1"
"Methanoculleus marisnigri";"LGHE01000009.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHE01000009.1"
"Methanoculleus marisnigri";"LGHE01000010.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHE01000010.1"
"Methanoculleus marisnigri";"LGHE01000011.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHE01000011.1"
"Methanoculleus marisnigri";"LGHE01000012.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHE01000012.1"
"Methanoculleus marisnigri";"LGHE01000013.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHE01000013.1"
"Methanoculleus marisnigri";"LGHE01000014.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHE01000014.1"
"Methanoculleus marisnigri";"LGHE01000015.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHE01000015.1"
"Methanoculleus marisnigri";"LGHE01000016.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHE01000016.1"
"Methanoculleus marisnigri";"LGHE01000017.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHE01000017.1"
"Methanoculleus marisnigri";"LGHE01000018.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHE01000018.1"
"Methanoculleus marisnigri";"LGHE01000019.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHE01000019.1"
"Methanoculleus palmolei";"NR_028253.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_028253.1"
"Methanoculleus palmolei";"AB300784.1";"https://www.ncbi.nlm.nih.gov/nuccore/AB300784.1"
"Methanoculleus palmolei";"AF509454.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF509454.1"
"Methanoculleus palmolei";"AF509453.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF509453.1"
"Methanoculleus palmolei";"AF509447.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF509447.1"
"Methanoculleus palmolei";"AF509444.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF509444.1"
"Methanoculleus palmolei";"AF509443.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF509443.1"
"Methanoculleus palmolei";"AF509439.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF509439.1"
"Methanoculleus palmolei";"AF509438.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF509438.1"
"Methanoculleus palmolei";"Y16382.1";"https://www.ncbi.nlm.nih.gov/nuccore/Y16382.1"
"Methanoculleus receptaculi";"KP109886.1";"https://www.ncbi.nlm.nih.gov/nuccore/KP109886.1"
"Methanoculleus receptaculi";"KP109885.1";"https://www.ncbi.nlm.nih.gov/nuccore/KP109885.1"
"Methanoculleus receptaculi";"NR_043961.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_043961.1"
"Methanoculleus receptaculi";"DQ787476.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ787476.1"
"Methanoculleus receptaculi";"DQ787475.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ787475.1"
"Methanoculleus sediminis";"NZ_JXOJ00000000.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JXOJ00000000.1"
"Methanoculleus sediminis";"NZ_JXOJ01000015.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JXOJ01000015.1"
"Methanoculleus sediminis";"NZ_JXOJ01000014.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JXOJ01000014.1"
"Methanoculleus sediminis";"NZ_JXOJ01000013.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JXOJ01000013.1"
"Methanoculleus sediminis";"NZ_JXOJ01000012.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JXOJ01000012.1"
"Methanoculleus sediminis";"NZ_JXOJ01000011.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JXOJ01000011.1"
"Methanoculleus sediminis";"NZ_JXOJ01000010.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JXOJ01000010.1"
"Methanoculleus sediminis";"NZ_JXOJ01000009.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JXOJ01000009.1"
